"","ID","R","Python","SQL","Tableau","PowerBI","Azure","Excel","Talend","SAS","Spark"
"839","771917e512274f57ff6dd58e3229a789",0,0,0,0,0,0,0,0,0,0
"840","b96c79799cddf1a447453aab4be4fa8c",0,0,0,0,0,1,1,0,0,0
"841","c6a515735596b46242aa6a0864058937",0,0,1,0,0,0,0,0,0,0
"842","417da31984e8a5f34769a4a46919dfa2",0,0,1,0,0,0,0,0,0,0
"843","1eb7e32a8d817b42c33066cb97205c42",0,0,1,0,0,0,1,0,0,0
"844","2aea663c274b56c5f8eb0f2a3b701736",0,0,0,0,0,0,1,0,1,0
"845","2551245b3c5dcad79b0fb35e0b97e085",0,0,0,0,0,0,1,0,0,0
"846","ea3ee378bbee1a83d9240187b4502618",0,0,0,0,0,0,1,0,0,0
"847","d4b4e15cf88895dd1b089db185441fdf",0,0,1,0,0,0,1,0,0,0
"848","d652d1517e0af179b010cb46b4e20ddc",0,1,0,0,0,0,0,0,1,1
"849","fa0d195ea8d0c2dc78ecc37f28509ace",0,1,0,0,0,0,0,0,1,1
"850","2f9aa9a08aa16df79f15f014514dff6a",0,1,0,0,0,0,0,0,1,1
"851","5276d3dfdd508d402f6565b08f776c54",0,0,0,0,0,0,1,0,0,0
"852","ece1562f129946c3a6303987e97adf42",0,0,0,0,0,0,1,0,0,0
"853","0d7d3c2a1513d7e069dcc44e3d80ef0a",0,0,0,0,0,0,1,0,0,0
"854","342f9207de3bdbf206d8e4453ba63a2a",0,0,0,0,0,0,1,0,0,0
"855","dce50f7bf147d23d218acf69f878ca10",0,0,0,0,0,0,1,0,0,0
"856","736cb05cf90a9a26478ccc68925d424c",0,1,1,0,0,0,0,0,0,0
"857","6e53dae4e571b18dae0237e800169e53",0,0,0,0,0,1,0,0,0,0
"858","d492774b84eef4310e6b0d251dcb8ade",0,0,0,0,0,0,1,0,0,0
"859","aae54458c4b6f288693f4515dcce743b",0,0,0,0,0,1,0,0,0,0
"860","afbe1d3932e126b22d8102ceb8a9ee8f",0,0,0,1,0,0,0,0,0,0
"861","988df58490985a22891114a0825d754d",0,1,1,0,0,0,1,0,0,0
"862","40e4e5e298eaea61f798e5bc3e4e094f",0,1,0,0,0,0,1,0,0,0
"863","820b3fb45f33bdab7930cdfa4a5dd503",0,0,0,0,0,0,0,0,0,0
"864","9045d9aa0bc75157dc47554e6a6187e7",0,0,1,0,0,0,1,0,0,0
"865","04cc462b90385a5c50c7af7846c5c82c",0,0,0,0,0,0,0,0,0,0
"866","64dfcf19fb02e5d61d178a5a59695813",0,0,1,0,1,0,0,0,0,0
"867","36b199e779b4bf50bf4b12d285d0b3d7",0,0,1,0,1,0,0,0,0,0
"868","cf9f419f639737f5bec7d58eba9b12c9",0,0,0,0,0,0,0,0,0,0
"869","bb61c51afab1b31f0ff00edb7b10e274",0,0,0,0,0,0,0,0,0,0
"870","8cd0d0c9a48dc832c4a822c1aad1ca2b",0,0,0,0,0,0,1,0,0,0
"871","b7c15271313e0e1574e5e8fdd66c0224",0,0,0,0,0,0,1,0,0,0
"872","d16db60e30cd1e754dd85337b2079a37",0,0,0,0,0,0,1,0,0,0
"873","22ab9b0b8879b5df39292fc7a771c3f1",0,1,1,0,0,1,0,0,0,0
"874","e19cce93f3a6bb432c53660a796218b1",0,1,1,1,1,0,1,0,0,0
"875","9aff2835df5a7c5701b77058787ef904",0,0,0,0,0,0,1,0,1,0
"876","9a26a19436cff8f46ef3048b5e321ba0",0,0,0,0,0,0,1,0,0,0
"877","2fe5d95490eede1123191bfa22283484",0,0,0,0,0,0,1,0,0,0
"878","b89ea0e1b1b11a6dc79f7da2500c411c",0,0,0,0,0,0,0,0,0,0
"879","8777a03690ae9ff96c3606c3f19cda02",0,0,0,0,0,0,0,0,0,0
"880","be7cb594e34cc0c5beb6c33a707f2fd4",0,0,0,0,0,0,1,0,0,0
"881","1b4bd0b45e1f607438d7cf2569f6e4fe",0,1,0,0,0,0,0,0,0,0
"882","40bbdc4b25cca8beeebab662788a0615",0,0,1,1,0,0,0,0,0,0
"883","db6d7193860291ad9c5f41b17f64cce2",1,0,0,0,0,0,0,0,0,0
"884","2df68392ca7e9212008ad816943e5639",0,0,0,0,0,0,1,0,0,0
"885","356acd1052fcf65ff58e088763c08a78",0,0,0,0,0,1,1,0,0,0
"886","326f21184a80bb08139a0b7828501958",0,0,1,0,0,0,1,0,0,0
"887","18af00e7b80be541832fa4cc01d86ce2",0,0,0,0,0,0,0,0,0,0
"888","c27c11cbcae386c6e59c121a946b1ea8",0,1,0,0,0,0,0,0,0,0
"889","150f3e83bf86444914aea996cc080e56",0,0,0,0,0,0,1,0,0,0
"890","179e4d5be5e63623fdfa6e60b630dfb7",1,0,0,0,0,0,0,0,0,0
"891","1c73ef96657e4249d9dbe6e4801e04c5",0,0,0,0,0,0,0,0,0,0
"892","8986ab5c6572c5db385dab5e65f03e2a",0,0,0,0,0,0,0,0,0,0
"893","f88e5dbd12188f60cb29a922851b5478",0,0,1,0,0,0,1,0,0,0
"894","f99b86bd669461ab01d3f44d88ab092d",1,1,0,0,0,0,0,0,0,0
"895","b14f84c5d127712cffbe269e82e43502",0,1,0,0,0,0,0,0,0,0
"896","3a384b77bf0421b9e3688fd3eba30fa9",0,1,0,0,0,0,0,0,0,0
"897","c73f2eb56fc80604cb8be70936c08a9b",0,0,0,1,0,0,1,0,0,0
"898","ec955a1e5011080150d103caeeac7ff1",0,0,0,0,0,0,1,0,0,0
"899","bc6b13e0a3a1dc2c0e60b5b1eeac5ad0",0,0,1,0,0,0,1,0,0,0
"900","8d43bd0f0dc55db707a8fc85b047bf12",1,0,0,0,0,0,1,0,1,0
"901","d48607b700442b4bfe9d32237bf65d04",0,0,0,0,0,1,1,0,0,0
"902","f2d68f37f2c1a5d059562a737e528d1a",0,1,1,1,1,0,1,0,0,0
"903","c038688ff3751e8774d9a6163f77a15e",0,0,1,0,0,0,1,0,0,0
"904","5ae66a6dd88284c862783a56b0b99523",0,0,0,0,0,0,1,0,0,0
"905","506539ef191098f6b37a00a73e04664e",0,1,0,0,0,0,0,0,0,0
"906","5b31a6fefd451d9a2a13d335acca624f",0,1,0,0,0,0,0,0,0,0
"907","6c8e7c97344f760b600f00d3dac85ce5",0,0,0,0,0,0,0,0,0,0
"908","0193fb3ffb63534c94f8a0540eb69958",0,0,0,0,0,0,1,0,0,0
"909","cd03fd0db2dd2497f0098208529facd7",1,1,1,0,0,0,1,0,0,0
"910","79f83cb2c4b8b20ec7ef6bf7cd6448f3",0,1,0,0,0,0,1,0,0,0
"911","b360979e62075c411aea942a6fd75ca2",0,1,0,0,0,0,1,0,0,0
"912","ff7946b8b44f98273ea0d3b0ec3c7f17",0,0,1,0,0,0,1,0,0,0
"913","c013f4a8bd516929a9b38a5089c4e29d",0,0,0,0,0,0,1,0,1,0
"914","1e6bc2b2e722b27f229afe03261abb40",1,0,0,0,0,0,1,0,0,0
"915","e1ffe1133463c4f3ad7a0ec8c5083930",0,0,0,0,0,0,0,0,0,0
"916","dccaf8d588457236181d6b1b798204bc",0,0,0,0,0,0,0,0,0,0
"917","2ae4cae2d69800968b3030eeab5a1422",0,0,0,0,0,0,0,0,0,0
"918","5d730a3bf7e57eb378c41671b1b54987",1,1,0,0,0,0,1,0,0,1
"919","73cc37e95ef701b882ec42fc027c44f5",0,1,0,0,0,0,1,0,0,0
"920","687e52fc1e9985dce80fab6c96317556",0,0,1,1,0,0,1,0,0,0
"921","46cb686887ec4b57de0c2e8fdf2f3391",0,0,0,0,0,0,1,0,0,0
"922","b8e2ee85fb7aa713d28cfd0dcac3d9f4",1,0,0,0,0,0,1,0,0,0
"923","cc12f64170d8e002210e146df5fcfcaf",0,0,0,0,0,0,1,0,0,0
"924","649ac1ed9bc78437847c428df401b22c",1,0,0,0,0,0,0,0,0,0
"925","d26bf91e93d63d13ebf17e75ac6d2c3e",0,0,0,0,0,0,0,0,0,0
"926","143efde3ededbacaae89560628e5eb7b",0,0,0,0,0,0,0,0,0,0
"927","e3791a8402c0aa6cf3d97bc51b248b0a",0,0,0,0,0,0,0,0,0,0
"928","292d5790dd934cbc530966327eae534c",0,1,0,0,0,0,0,0,0,0
"929","aecb66ce8e166f6a17cae7facb95ca6e",0,0,0,0,0,0,0,0,0,0
"930","55593b241bea687310c7ab7a81234d35",0,0,0,0,0,0,1,0,0,0
"931","cb7c449251f4e799310a99e27aa1bd1a",0,0,1,0,0,0,1,0,1,0
"932","e7b761055061c0531fa295b113353ecb",0,0,0,0,0,0,0,0,0,0
"933","f04c730269733b83b291227bf2ca9b71",0,0,0,0,0,0,0,0,0,0
"934","26701cfd492c2d0c05fbe259dca9eb76",0,0,0,0,0,0,0,0,0,0
"935","5ab2b90f14ce63414f7fb9172a829aae",0,0,0,0,0,0,1,0,0,0
"936","574415743b2c8aa66d649a931eddb656",0,0,0,0,0,0,1,0,0,0
"937","ff068bc6c0aff73e9a7fff4909550849",0,0,0,0,0,0,0,0,0,0
"938","cc84abe7ee40e6d3e0331f1de6ef7c03",0,0,0,0,0,0,1,0,0,0
"939","083d2f25c7cc410985de9cebbf3e8b6b",0,0,0,0,0,0,0,0,0,0
"940","c5811c0c903005c0db07105937a48a4d",0,0,0,0,0,0,0,0,0,0
"941","27d63498d0b1ac849baf625c8a021e72",0,0,1,0,0,0,1,0,0,0
"942","253f71ca8e23d1dfd4bd977998e9e279",0,0,0,0,0,0,1,0,1,0
"943","e406838f827775efd35d3925c186d1ec",0,0,0,0,0,0,1,0,0,0
"944","0b43a4f808be60c1f541043c8b661044",0,0,0,0,0,0,1,0,0,0
"945","6ee5297442a8062328b0754368fae102",0,0,0,0,0,0,1,0,0,0
"946","6a5b33e5f41643057deda23c17c449f6",0,0,0,0,0,0,0,0,0,0
"947","361080932b34d7fdd2ff8b893ce18d0b",0,1,0,0,0,0,0,0,0,0
"948","27ab35fb8a56c125e9d15dc6b6959690",1,0,0,0,0,0,0,0,0,0
"949","14aba166d6712dff387b2a28ad62576f",0,0,0,0,0,0,0,0,0,0
"950","8f10d41301e9156ab05422800602721f",0,0,0,0,0,0,0,0,0,0
"951","ac828fc27e8a7a37e096a2706e92fb96",0,1,0,0,0,1,0,0,0,0
"952","124fd1dbe6ec327ed0656b610512bc60",0,0,0,0,0,0,0,0,0,0
"953","d34b8de4258876aa0553c426504ec8fd",1,0,1,0,0,0,1,0,0,0
"954","28f318f00b03dc00bef3f49b8c439e47",0,0,0,0,0,0,0,0,0,0
"955","d835651ad6915a21b774154ad1c86628",0,1,0,0,0,0,0,0,0,0
"956","abe84088f103d6852bfb5888fc64ba0b",1,1,0,0,0,1,0,0,0,0
"957","8466a4b18e96478fc41be97f84dba428",0,0,0,0,0,0,0,0,0,0
"958","de5b24b7a40de4804373c29830957d66",0,0,0,0,0,0,0,0,0,0
"959","29f5118143c76b9cc715e008fdc9d834",0,0,0,0,0,0,1,0,1,0
"960","a6dd3df1f4d99d566b2736a2f906aaa6",1,1,1,1,1,1,1,0,0,0
"961","97be187f4a8f113a82c384bb2dd88b13",0,0,0,0,0,0,1,0,0,0
"962","a9bb5f8e54942ef823a9de330228a927",1,0,1,1,0,1,1,0,0,0
"963","1e30678a376f18a21a8a467305c9d32f",0,0,0,0,0,0,1,0,0,0
"964","9b50a853dccc7f0b498905c130181d02",0,0,0,0,0,0,0,0,0,0
"965","89c2558653c68f2283278fb42a41f2c4",1,1,0,0,0,0,0,0,0,0
"966","cc6816a9870cb4ff3177f739647df8e2",1,1,0,0,0,0,0,0,0,0
"967","2a82f8016c3fdaa503013f82c659db98",0,0,1,0,0,0,0,0,0,0
"968","40a62d86d44e350dbfea313639988d73",0,1,0,0,0,0,0,0,0,0
"969","3b60be867f654fbc31bdd41005061377",0,0,0,0,0,0,0,0,0,0
"970","154c69019b5ee51b0d196592ab5fc20c",0,0,1,0,0,1,0,0,0,0
"971","f79bfa25f76a1ce5f15c54d3facb5287",0,0,0,0,0,0,1,0,0,0
"972","bba84a357e64480d200ac6cb39e2a497",0,0,0,0,0,0,1,0,0,0
"973","f0b4b73ac611f184298f29a96546a0c7",0,0,0,0,0,0,0,0,0,0
"974","c0153f309f952a8bb3ae7a2ce92ea0cb",0,0,0,0,0,1,1,0,0,0
"975","0d1b27d5da9ba07cdf0f860d6b1a76c1",0,0,1,0,0,1,0,0,0,0
"976","75212d6f81080a969ffdc33d6dd25c1b",0,0,1,0,0,1,1,0,0,0
"977","2aed69b321fe3b1e6634f88326a15662",0,0,0,0,0,0,1,0,1,0
"978","56e73e571192a9ebecd6874b15327e5d",0,0,0,0,0,0,1,0,1,0
"979","8c9bc3c8be4bf826d65711a16b2fdb44",1,0,0,0,0,0,1,0,0,0
"980","c33c69399151f73932259e044894ee48",0,0,0,0,0,0,0,0,0,0
"981","d1e92b3e57d3e184818c8ea5e3aba510",0,0,0,0,0,1,0,0,0,0
"982","6923f6eb2f45556be69d82b49068ba1b",0,0,0,0,0,0,0,0,0,0
"983","119135db0e417012cc8bbbd2283ef87c",0,1,1,1,0,0,1,0,0,0
"984","5bf1c51b2490f233947ab3fe3bddf011",0,0,0,0,0,0,0,0,0,0
"985","7aa32bc7573420c98384a0e2f8170dda",0,0,1,0,0,0,0,0,0,0
"986","be065b337a80a80e62d24aabd6d3c867",0,0,1,0,0,0,0,0,0,0
"987","dd80a61026fde7f98b51aedc1ce3d783",0,0,0,0,0,0,1,0,0,0
"988","7b3c956ca9706a10206b5d07f09e93e0",0,0,0,0,0,1,1,0,0,0
"989","695c774f57beb55b2516a0b511d7aa50",0,0,0,0,0,0,0,0,0,0
"990","fecf950e1016678bdfdca8d472e1f1bd",0,0,0,0,0,0,1,0,0,0
"991","2e595a8e153185c307ff259abf427c26",0,1,1,0,0,0,0,0,0,0
"992","e5768668a9ab73ab3a12532cfa3f8106",1,1,0,0,0,0,1,0,0,0
"993","2feb63ebe2ea8aaa4d903620ad711441",0,0,0,0,1,0,0,0,0,0
"994","e6c41fed2113d79a3e1d896d3430dbca",0,0,0,0,0,0,1,0,0,0
"995","e8bdfb1ae329f0b1e2e0824dd36b72c9",0,0,0,0,0,0,1,0,0,0
"996","8a2dc2861435a0bda6b49289720da71d",0,0,1,0,0,0,0,0,0,0
"997","769faf868599f5dbd2e662320e3199fc",0,0,0,0,0,0,1,0,0,0
"998","eb36d66fc073abfe4fb991ed28f058e8",0,0,0,0,0,0,0,0,0,0
"999","eb800b9b345be2994e57fdca55a37ab2",0,0,0,0,0,0,0,0,0,0
"1000","b51641e0ff8e96a703303eafde4581e9",0,0,0,0,0,0,1,0,0,0
"1001","273cb7621b1a03aa301357b66fce0dcd",0,0,0,0,0,0,0,0,0,0
"1002","e331b18d67816d46d109dd5657a10dea",0,0,0,0,0,0,0,0,0,0
"1003","1b2af2a16334c01d9515a47d6d8639ab",0,0,0,0,0,0,0,0,0,0
"1004","780d76b0f439b95b733724f30511400e",0,0,1,0,0,0,1,0,0,0
"1005","76be830064d7dbfbfe55bd5cd246a6f8",0,0,0,0,0,1,1,0,0,0
"1006","c1f245187f028b0f1ade3cba91f17e50",0,0,0,0,0,0,0,0,0,0
"1007","f98741ba9ded3dfc40f5abac0b0f021c",0,0,0,0,0,0,0,0,0,0
"1008","f889dc663587e7980a723bdee341faec",0,0,0,0,0,0,1,0,0,0
"1009","dac529863424c86b88d4a5157b5890d3",0,0,1,0,0,1,0,0,0,0
"1010","efd3e5948fc19f74341419e08b13ca68",1,0,0,0,0,0,1,0,0,0
"1011","2a6fcf12061966453cbf7644fb80cb2d",0,1,1,0,0,0,0,0,0,0
"1012","40a1a7319ca9cfb570a970792baa2fba",0,0,0,0,0,0,1,0,1,0
"1013","2940e37823cf42d1dfbbba1b96eb1375",0,0,0,0,0,1,0,0,0,0
"1014","2fbaf07fac36f7f0b0f1c89dd80466d8",0,0,1,0,0,0,1,0,0,0
"1015","af26a77e3a5cf90b3e7d385e58b0dfcc",1,1,1,0,0,0,1,0,0,1
"1016","6e8a912f78f58aea23c7f88477b7f2b5",0,0,0,0,0,0,1,0,0,0
"1017","19cea69f54d61faf165e51a3e657813b",0,0,0,0,0,0,1,0,0,0
"1018","6a38e6aa4298612304de9df12eeac1b1",0,0,1,0,0,0,0,0,0,0
"1019","8341d3b06fff0967d77101c7977375ea",0,0,0,0,0,0,0,0,0,0
"1020","3cd4447896d5a1b4cddf8793d605a888",0,0,1,0,0,0,0,0,0,0
"1021","ed2b628f1cf63c1b3f65f4659850be20",1,0,0,0,0,1,0,0,1,0
"1022","c42788f4cef9637a2a995bfa117e5c00",0,0,0,0,0,0,0,0,0,0
"1023","2e40ecbccb0ff17c3bca22dd932d42d4",1,0,1,0,0,0,1,0,0,0
"1024","e9b11ef201fe4408cce2266bc6710953",1,0,0,0,0,0,0,0,0,0
"1025","38d56fddfc98d3462f2c4d08640decd0",0,0,1,0,0,0,1,0,0,0
"1026","4359f2a20d6999cb740d8ca3b0767c8d",0,0,1,0,0,0,1,0,0,0
"1027","3ee61b4e9d9137c5eaf1548a82cab864",1,0,1,0,0,1,0,0,1,0
"1028","40557dc344f616bf8194aad2b3879651",0,0,0,0,0,0,0,0,0,0
"1029","f5f502aece4b926a52dc79b95d893e10",1,0,0,0,0,0,1,0,0,0
"1030","80c32056fef2ff23e8a18e2cec0ece00",0,0,0,0,0,0,0,0,0,0
"1031","25ace7efccdce91cb726f6a8ed058136",0,1,1,0,0,1,0,0,0,1
"1032","58710bb339a23be38d0d872acb568902",0,0,0,0,0,0,1,0,0,0
"1033","ce1375b78c9ee50c19cd938b92aa75db",0,0,0,0,0,0,0,0,0,0
"1034","5585ab218fab090dc526db8bc3866205",0,1,1,0,0,0,0,0,0,0
"1035","a8771b9cde12bc92df456144409e32fa",1,0,0,0,0,0,1,0,0,0
"1036","9c6b6a9eb8e5e4f25bbe231e352e5367",1,0,0,0,0,0,1,0,0,0
"1037","be46a22eb361f67850b1e30726419316",0,0,0,0,0,0,1,0,1,0
"1038","16718eee5857f337ac41c1c34f7e9649",0,0,0,0,0,0,0,0,0,0
"1039","5254e694a38e0e1744aff59e53b750e5",0,0,0,0,0,0,1,0,0,0
"1040","7fb87cfd53aec3e6c33a933edbc35b36",0,0,0,0,0,0,1,0,0,0
"1041","a32195f4faa4c42f1b99c105fccf7b13",0,1,1,0,0,0,1,0,0,0
"1042","f3b3de1bf754e42aecc2b2a8c44be341",1,0,1,0,0,0,1,0,0,0
"1043","966d0a24651299dc6bde216d095a1774",1,1,1,0,0,0,1,0,0,1
"1044","de5695b98ef80dc33274a13f9e551814",0,0,0,0,0,0,1,0,0,0
"1045","0e6624139a9fc5b981795e236209fe14",0,0,0,0,0,0,0,0,0,0
"1046","3b5ff11cdf0016343acf0a81362e1970",0,0,1,1,1,0,1,0,0,0
"1047","6db51c4162c5ceabae3f9265415f35cc",1,0,0,0,0,0,1,0,0,0
"1048","fb3e4465dccacbfd1234758f45efb10e",0,0,0,0,0,1,0,0,0,0
"1049","ca66c678fd9bb3ebe64fc4e1da1695c8",0,0,0,0,0,0,0,0,0,0
"1050","c08fa3883f191c550e2ea392ca8681d8",0,0,1,0,0,0,0,0,0,0
"1051","2f3d342861c2c6dbd9e8a42c8fe98105",0,0,1,0,0,0,0,0,0,0
"1052","8b67d2f474cf0b62dae613c9a5c3e9a3",0,1,1,0,0,1,1,0,0,0
"1053","d6740b644e3b59dabd9246ae512d1aa6",0,1,1,1,0,0,0,0,0,0
"1054","317763567f6ff4df76b41b770fdaebd0",0,0,0,0,0,0,1,0,0,0
"1055","d90e51523241b20b2e5adcdb4cf30f5d",0,0,0,0,0,0,0,0,0,0
"1056","6a5c1e3a9f221a43d45e19be6a2785e0",0,1,0,0,0,0,0,0,0,0
"1057","65a0a138dc4380075b56846fae7fda79",1,0,0,0,0,0,1,0,0,0
"1058","b3162ae9e826d46b6be88fa165641629",1,1,0,0,0,0,0,0,0,0
"1059","245dd6fd3144d5a7dfe09dcd8fe02727",0,0,0,0,0,0,1,0,0,0
"1060","724c8ecd9f175fc6330352f3a4adde9c",0,0,0,0,0,0,1,0,0,0
"1061","22a7131df5b7a77d37c9a3825ddfacaf",0,1,1,1,1,0,1,0,0,0
"1062","12bef8c5e9eb7ae1cd24667c0fca7a68",0,0,0,0,0,1,1,0,0,0
"1063","bbe8418db048f951f6c1fe53312470ad",0,0,0,0,0,0,0,0,0,0
"1064","0b0fd60d5da656295018fde781bca9d0",0,1,1,1,0,0,1,0,1,0
"1065","31482f2191b389dc0bd76a3951980f0f",0,1,1,1,0,0,1,0,1,0
"1066","a21c4a29d3695da787a11fa650927339",0,1,1,1,0,0,1,0,1,0
"1067","c49eb173c3cda9d73ce6e08e3d77d154",0,0,0,0,0,0,1,0,0,0
"1068","f83538c6d8c8a15a0cba9062f43af73d",0,0,0,0,0,0,1,0,0,0
"1069","79a2f836cbd04d23b1d56d04be8965a5",1,1,1,1,0,0,0,0,1,0
"1070","d79ed4b5f715dc23e7624c31145007d1",1,1,1,1,0,0,0,0,1,0
"1071","17a25bf87056a1bc5e22849d69fa3dd9",0,0,0,0,0,0,1,0,0,0
"1072","dae483dd093ff098897184bd38390b79",0,0,0,0,0,0,1,0,0,1
"1073","4e35b936995b9dc814413f441e5ff2de",0,0,1,0,0,0,0,0,0,1
"1074","8d8d61627e1015a1cbc700e989d27b0d",0,0,0,0,0,0,1,0,0,0
"1075","7f9e11e4086df6b94cd564b0ee7bf923",0,0,0,0,0,0,1,0,0,0
"1076","b4c8f3864a7729207a240516c1ddfc1b",0,0,1,0,0,0,1,0,0,0
"1077","c8410883b14b17b444b070e1f014a595",0,0,1,0,0,0,1,0,0,0
"1078","da7da69a984c192da64a286e5897d2a3",0,1,1,0,0,1,0,0,0,0
"1079","f0ef8c0d3b8ade8b5ff3fad032b11f12",0,0,1,0,0,0,1,0,0,0
"1080","dcd6867c61ac91a81ab0fab4d87c54ba",0,0,0,0,0,0,0,0,0,0
"1081","1057e311cd89e482660e00a966bb6343",0,0,0,0,0,0,0,0,0,0
"1082","fc771ee9e95f620a590635a2e4594f0d",1,0,0,0,0,0,0,0,0,0
"1083","77176db10cb263b676e4bb8e4f8425dd",1,0,0,0,0,0,0,0,0,0
"1084","1885580ab85dc9d5b54ffefdfbc867ab",0,1,1,0,0,1,1,0,0,0
"1085","e2976cd57f025dc43f13afbce333aa84",0,0,1,0,0,0,0,0,0,0
"1086","d73ab98a81e4b694acdf050cc876e995",0,0,0,0,0,0,1,0,1,0
"1087","5a3994ac745a9fcd7e5a573451de11ae",0,0,1,0,0,0,0,1,0,0
"1088","2140ee651d59e849ad72cb25f7be2ab7",0,0,1,0,0,0,0,1,0,0
"1089","e80bab39b853bb5c8c6759710f726016",1,1,1,0,0,0,1,0,0,0
"1090","5ed2de30c7ba786d6aeade3ff1a0f11a",1,0,0,0,0,0,0,0,0,0
"1091","86677d6f01892b0c38fb7d854b3e2602",1,0,0,0,0,0,0,0,0,0
"1092","3d967227bb850cff434e9b4461bdd10b",1,0,0,0,0,0,0,0,0,0
"1093","99fe143dcd7cc18f9817b5785cab8bbb",1,0,0,0,0,0,0,0,0,0
"1094","77ab2c803eac4a560d330f2af677a720",1,0,0,0,0,0,0,0,0,0
"1095","842ce17cdd90a0c1a2935dff802f5e1a",1,0,0,0,0,0,0,0,0,0
"1096","0b792459e8feae35536bb8a555454ae8",0,0,0,0,0,0,0,0,0,0
"1097","09bb004fcb48b5813a0c50a431a87749",0,0,0,0,0,0,1,0,0,0
"1098","d041515a38e23d6f4078e557c82ef27c",0,0,0,0,0,0,0,0,0,0
"1099","befad68100dabfcf9113b36434831f71",1,0,0,0,0,0,1,0,0,0
"1100","b750b7379974177c4a3e3b469c54bf7d",1,0,0,0,0,0,1,0,0,0
"1101","6d7dee8759c0dc8a4f0a7aaac27b4574",0,0,0,0,0,1,0,0,0,0
"1102","5f94962e0ea01d4edddfc26880851a45",0,1,0,0,0,0,1,0,0,0
"1103","f48b4b1a6b43edbea19b0590e043b272",0,1,0,0,0,0,1,0,0,0
"1104","e4bde1206293016cec2fd9e40e67872f",0,0,0,0,0,0,1,0,0,0
"1105","7a17ac3ee7f2aa55056e47ed77aadbda",0,1,1,0,0,0,0,0,0,0
"1106","d9240ac879b713696c215e1c3a51bce2",0,0,0,0,0,0,0,0,0,0
"1107","ef36911ca91a6de6bdcad023768ba0b6",0,0,0,0,0,0,1,0,0,0
"1108","221d860e616f754aab8591e3a2f15804",0,0,0,0,0,0,1,0,0,0
"1109","fdd2b76318828ca4dea8f24a68e95a2f",0,1,1,0,0,1,1,0,0,0
"1110","ef5b153193c0ea7aa804135c9f559fef",0,0,1,0,0,0,0,0,0,0
"1111","4362482f073494f09500a7c8e9830fe1",0,0,0,0,0,0,1,0,0,0
"1112","1cac70fc5c14e4935a134099d3bbaaf8",0,0,0,0,0,0,1,0,0,0
"1113","ace39d49297a27c98fbf09a6a5da6a5a",0,1,1,0,0,0,0,0,0,0
"1114","92ae8fc2971bcf87af9dcd0627bad71b",0,1,1,1,0,1,1,1,0,1
"1115","e97f25f4cb31291f52a3e6248c49e6be",1,0,0,0,0,0,1,0,0,0
"1116","4468760d991bcb2e52cf1839b7975297",0,1,1,0,0,0,0,0,0,0
"1117","b59270a1496b78ace1cb19c1196a8913",0,1,0,0,0,0,0,0,0,0
"1118","14eb393e94710058cf4fa15deda42c8e",0,1,0,0,0,0,0,0,0,0
"1119","459bf7ac25de16faf94a8194ca9cbcc2",0,0,0,0,0,1,1,0,0,0
"1120","def55243cffd0fd755c5a6fd68fac4a1",0,1,1,0,1,0,0,0,0,0
"1121","a6fe91bd70a8f35643f9aa019e7ba3d1",0,0,0,0,0,0,1,0,0,0
"1122","250b86ca97318ea910511348634ff5aa",0,0,0,0,0,0,1,0,0,0
"1123","8cdbcbc3ae32337a9c4d5219982bda67",0,0,0,0,0,0,0,0,0,0
"1124","b297955bd52a0a537469c04c2b5cff7b",0,0,0,0,0,0,1,0,0,0
"1125","78a3424ea109a5a74a48a943c8a9fe09",0,1,1,0,0,0,0,0,1,0
"1126","97b9f1d1fba0f69b5471e8637b9c9810",0,0,0,0,0,0,0,0,0,0
"1127","bfdff9af2bb1cec86020b94001740ad6",0,0,0,0,0,0,1,0,0,0
"1128","84f58b9d37c33b3bbd12fd01d988a845",0,0,0,0,0,0,1,0,0,0
"1129","4a90b8041c8af8cd361a8da24a07fed8",0,0,0,0,0,0,1,0,0,0
"1130","7aa1272af33167aa39b42a5a272888aa",1,0,1,1,0,0,1,0,0,0
"1131","d6daa54994bac3c745580f0f32dc0518",1,1,1,0,0,0,1,0,0,0
"1132","4c7fee4d1059ed7887eedffea1389f87",1,0,1,0,0,0,1,0,0,0
"1133","b80ee35adc473e762c8fe7c36508e341",0,0,0,0,0,0,0,0,0,0
"1134","7d4a866f6db680bd46768656d0c0df9f",0,0,1,0,0,0,1,0,0,0
"1135","181d2da1ab937ad2eff0d7442fda8bbd",0,0,0,0,0,0,0,0,0,0
"1136","2caf29d28e4a4473f9d4e401e73d4d24",0,0,0,0,0,0,0,0,0,0
"1137","939cb9d09b703c587d1eb01fff671eae",0,0,0,0,0,0,0,0,0,0
"1138","3c31534dd5de81fabb829f02192ed99d",0,0,0,0,0,0,0,0,0,0
"1139","448d5390ccabefea82fcc558e17353f6",0,0,0,0,0,0,0,0,0,0
"1140","56dbd87ce8ed0bd310d43a19aa492fde",0,0,1,0,0,1,0,0,0,0
"1141","b52659eb95f2a4c966ddaace947c7df1",1,0,0,0,0,0,1,0,0,0
"1142","63d30b1f7c6a1636dfb5e4a22905386c",0,1,1,0,0,0,1,0,0,0
"1143","5673eec3964a6b3912f8356ac7830233",0,1,1,0,0,1,1,0,0,0
"1144","674bc22497cfb410a9117190faa893c0",0,0,0,0,0,0,0,0,0,0
